Emma likes Chris.	艾玛喜欢克里斯。
Emma calls Chris.	艾玛给克里斯打电话。
Emma meets Chris.	艾玛认识克里斯。
Emma helps Nancy.	艾玛帮助南希。
Emma likes Nancy.	艾玛喜欢南希。
Emma calls Nancy.	艾玛给南希打电话。
Emma meets Nancy.	艾玛认识南希。
Emma helps Eric.	艾玛帮助埃里克。
Emma likes Eric.	艾玛喜欢埃里克。
Emma calls Eric.	艾玛给埃里克打电话。
Emma meets Eric.	艾玛认识埃里克。
Emma helps Alice.	艾玛帮助爱丽丝。
Emma likes Alice.	艾玛喜欢爱丽丝。
Emma calls Alice.	艾玛给爱丽丝打电话。
Emma meets Alice.	艾玛认识爱丽丝。
Emma helps Frank.	艾玛帮助弗兰克。
Emma likes Frank.	艾玛喜欢弗兰克。
Emma calls Frank.	艾玛给弗兰克打电话。
Emma meets Frank.	艾玛认识弗兰克。
Emma helps Julia.	艾玛帮助朱莉娅。
Emma likes Julia.	艾玛喜欢朱莉娅。
Emma calls Julia.	艾玛给朱莉娅打电话。
Emma meets Julia.	艾玛认识朱莉娅。
Peter helps Tom.	彼得帮助汤姆。
Peter likes Tom.	彼得喜欢汤姆。
Peter calls Tom.	彼得给汤姆打电话。
Peter meets Tom.	彼得认识汤姆。
Peter helps Lucy.	彼得帮助露西。
Peter likes Lucy.	彼得喜欢露西。
Peter calls Lucy.	彼得给露西打电话。
Peter meets Lucy.	彼得认识露西。
Peter helps John.	彼得帮助约翰。
Peter likes John.	彼得喜欢约翰。
Peter calls John.	彼得给约翰打电话。
Peter meets John.	彼得认识约翰。
Peter helps Mary.	彼得帮助玛丽。
Peter likes Mary.	彼得喜欢玛丽。
Peter calls Mary.	彼得给玛丽打电话。
Peter meets Mary.	彼得认识玛丽。
Peter helps David.	彼得帮助大卫。
Peter likes David.	彼得喜欢大卫。
Peter calls David.	彼得给大卫打电话。
Peter meets David.	彼得认识大卫。
Peter helps Anna.	彼得帮助安娜。
Peter likes Anna.	彼得喜欢安娜。
Peter calls Anna.	彼得给安娜打电话。
Peter meets Anna.	彼得认识安娜。
Peter helps Mike.	彼得帮助迈克。
Peter likes Mike.	彼得喜欢迈克。
Peter calls Mike.	彼得给迈克打电话。
Peter meets Mike.	彼得认识迈克。
Peter helps Emma.	彼得帮助艾玛。
Peter likes Emma.	彼得喜欢艾玛。
Peter calls Emma.	彼得给艾玛打电话。
Peter meets Emma.	彼得认识艾玛。
Peter helps Linda.	彼得帮助琳达。
Peter likes Linda.	彼得喜欢琳达。
Peter calls Linda.	彼得给琳达打电话。
Peter meets Linda.	彼得认识琳达。
Peter helps Robert.	彼得帮助罗伯特。
Peter likes Robert.	彼得喜欢罗伯特。
Peter calls Robert.	彼得给罗伯特打电话。
Peter meets Robert.	彼得认识罗伯特。
Peter helps Sophia.	彼得帮助索菲亚。
Peter likes Sophia.	彼得喜欢索菲亚。
Peter calls Sophia.	彼得给索菲亚打电话。
Peter meets Sophia.	彼得认识索菲亚。
Peter helps James.	彼得帮助詹姆斯。
Peter likes James.	彼得喜欢詹姆斯。
Peter calls James.	彼得给詹姆斯打电话。
Peter meets James.	彼得认识詹姆斯。
Peter helps Olivia.	彼得帮助奥利维亚。
Peter likes Olivia.	彼得喜欢奥利维亚。
Peter calls Olivia.	彼得给奥利维亚打电话。
Peter meets Olivia.	彼得认识奥利维亚。
Peter helps Daniel.	彼得帮助丹尼尔。
Peter likes Daniel.	彼得喜欢丹尼尔。
Peter calls Daniel.	彼得给丹尼尔打电话。
Peter meets Daniel.	彼得认识丹尼尔。
Peter helps Grace.	彼得帮助格蕾丝。
Peter likes Grace.	彼得喜欢格蕾丝。
Peter calls Grace.	彼得给格蕾丝打电话。
Peter meets Grace.	彼得认识格蕾丝。
Peter helps Henry.	彼得帮助亨利。
Peter likes Henry.	彼得喜欢亨利。
Peter calls Henry.	彼得给亨利打电话。
Peter meets Henry.	彼得认识亨利。
Peter helps Chloe.	彼得帮助克洛伊。
Peter likes Chloe.	彼得喜欢克洛伊。
Peter calls Chloe.	彼得给克洛伊打电话。
Peter meets Chloe.	彼得认识克洛伊。
Peter helps Kevin.	彼得帮助凯文。
Peter likes Kevin.	彼得喜欢凯文。
Peter calls Kevin.	彼得给凯文打电话。
Peter meets Kevin.	彼得认识凯文。
Peter helps Sarah.	彼得帮助莎拉。
Peter likes Sarah.	彼得喜欢莎拉。
Peter calls Sarah.	彼得给莎拉打电话。
Peter meets Sarah.	彼得认识莎拉。
Peter helps Brian.	彼得帮助布莱恩。
Peter likes Brian.	彼得喜欢布莱恩。
Peter calls Brian.	彼得给布莱恩打电话。
Peter meets Brian.	彼得认识布莱恩。
Peter helps Mia.	彼得帮助米娅。
Peter likes Mia.	彼得喜欢米娅。
Peter calls Mia.	彼得给米娅打电话。
Peter meets Mia.	彼得认识米娅。
Peter helps Jason.	彼得帮助杰森。
Peter likes Jason.	彼得喜欢杰森。
Peter calls Jason.	彼得给杰森打电话。
Peter meets Jason.	彼得认识杰森。
Peter helps Lily.	彼得帮助莉莉。
Peter likes Lily.	彼得喜欢莉莉。
Peter calls Lily.	彼得给莉莉打电话。
Peter meets Lily.	彼得认识莉莉。
Peter helps Chris.	彼得帮助克里斯。
Peter likes Chris.	彼得喜欢克里斯。
Peter calls Chris.	彼得给克里斯打电话。
Peter meets Chris.	彼得认识克里斯。
Peter helps Nancy.	彼得帮助南希。
Peter likes Nancy.	彼得喜欢南希。
Peter calls Nancy.	彼得给南希打电话。
Peter meets Nancy.	彼得认识南希。
Peter helps Eric.	彼得帮助埃里克。
Peter likes Eric.	彼得喜欢埃里克。
Peter calls Eric.	彼得给埃里克打电话。
Peter meets Eric.	彼得认识埃里克。
Peter helps Alice.	彼得帮助爱丽丝。
Peter likes Alice.	彼得喜欢爱丽丝。
Peter calls Alice.	彼得给爱丽丝打电话。
Peter meets Alice.	彼得认识爱丽丝。
Peter helps Frank.	彼得帮助弗兰克。
Peter likes Frank.	彼得喜欢弗兰克。
Peter calls Frank.	彼得给弗兰克打电话。
Peter meets Frank.	彼得认识弗兰克。
Peter helps Julia.	彼得帮助朱莉娅。
Peter likes Julia.	彼得喜欢朱莉娅。
Peter calls Julia.	彼得给朱莉娅打电话。
Peter meets Julia.	彼得认识朱莉娅。
Linda helps Tom.	琳达帮助汤姆。
Linda likes Tom.	琳达喜欢汤姆。
Linda calls Tom.	琳达给汤姆打电话。
Linda meets Tom.	琳达认识汤姆。
Linda helps Lucy.	琳达帮助露西。
Linda likes Lucy.	琳达喜欢露西。
Linda calls Lucy.	琳达给露西打电话。
Linda meets Lucy.	琳达认识露西。
Linda helps John.	琳达帮助约翰。
Linda likes John.	琳达喜欢约翰。
Linda calls John.	琳达给约翰打电话。
Linda meets John.	琳达认识约翰。
Linda helps Mary.	琳达帮助玛丽。
Linda likes Mary.	琳达喜欢玛丽。
Linda calls Mary.	琳达给玛丽打电话。
Linda meets Mary.	琳达认识玛丽。
Linda helps David.	琳达帮助大卫。
Linda likes David.	琳达喜欢大卫。
Linda calls David.	琳达给大卫打电话。
Linda meets David.	琳达认识大卫。
Linda helps Anna.	琳达帮助安娜。
Linda likes Anna.	琳达喜欢安娜。
Linda calls Anna.	琳达给安娜打电话。
Linda meets Anna.	琳达认识安娜。
Linda helps Mike.	琳达帮助迈克。
Linda likes Mike.	琳达喜欢迈克。
Linda calls Mike.	琳达给迈克打电话。
Linda meets Mike.	琳达认识迈克。
Linda helps Emma.	琳达帮助艾玛。
Linda likes Emma.	琳达喜欢艾玛。
Linda calls Emma.	琳达给艾玛打电话。
Linda meets Emma.	琳达认识艾玛。
Linda helps Peter.	琳达帮助彼得。
Linda likes Peter.	琳达喜欢彼得。
Linda calls Peter.	琳达给彼得打电话。
Linda meets Peter.	琳达认识彼得。
Linda helps Robert.	琳达帮助罗伯特。
Linda likes Robert.	琳达喜欢罗伯特。
Linda calls Robert.	琳达给罗伯特打电话。
Linda meets Robert.	琳达认识罗伯特。
Linda helps Sophia.	琳达帮助索菲亚。
Linda likes Sophia.	琳达喜欢索菲亚。
Linda calls Sophia.	琳达给索菲亚打电话。
Linda meets Sophia.	琳达认识索菲亚。
Linda helps James.	琳达帮助詹姆斯。
Linda likes James.	琳达喜欢詹姆斯。
Linda calls James.	琳达给詹姆斯打电话。
Linda meets James.	琳达认识詹姆斯。
Linda helps Olivia.	琳达帮助奥利维亚。
Linda likes Olivia.	琳达喜欢奥利维亚。
Linda calls Olivia.	琳达给奥利维亚打电话。
Linda meets Olivia.	琳达认识奥利维亚。
Linda helps Daniel.	琳达帮助丹尼尔。
Linda likes Daniel.	琳达喜欢丹尼尔。
Linda calls Daniel.	琳达给丹尼尔打电话。
Linda meets Daniel.	琳达认识丹尼尔。
Linda helps Grace.	琳达帮助格蕾丝。
Linda likes Grace.	琳达喜欢格蕾丝。
Linda calls Grace.	琳达给格蕾丝打电话。
Linda meets Grace.	琳达认识格蕾丝。
Linda helps Henry.	琳达帮助亨利。
Linda likes Henry.	琳达喜欢亨利。
Linda calls Henry.	琳达给亨利打电话。
Linda meets Henry.	琳达认识亨利。
Linda helps Chloe.	琳达帮助克洛伊。
Linda likes Chloe.	琳达喜欢克洛伊。
Linda calls Chloe.	琳达给克洛伊打电话。
Linda meets Chloe.	琳达认识克洛伊。
Linda helps Kevin.	琳达帮助凯文。
Linda likes Kevin.	琳达喜欢凯文。
Linda calls Kevin.	琳达给凯文打电话。
Linda meets Kevin.	琳达认识凯文。
Linda helps Sarah.	琳达帮助莎拉。
Linda likes Sarah.	琳达喜欢莎拉。
Linda calls Sarah.	琳达给莎拉打电话。
Linda meets Sarah.	琳达认识莎拉。
Linda helps Brian.	琳达帮助布莱恩。
Linda likes Brian.	琳达喜欢布莱恩。
Linda calls Brian.	琳达给布莱恩打电话。
Linda meets Brian.	琳达认识布莱恩。
Linda helps Mia.	琳达帮助米娅。
Linda likes Mia.	琳达喜欢米娅。
Linda calls Mia.	琳达给米娅打电话。
Linda meets Mia.	琳达认识米娅。
Linda helps Jason.	琳达帮助杰森。
Linda likes Jason.	琳达喜欢杰森。
Linda calls Jason.	琳达给杰森打电话。
Linda meets Jason.	琳达认识杰森。
Linda helps Lily.	琳达帮助莉莉。
Linda likes Lily.	琳达喜欢莉莉。
Linda calls Lily.	琳达给莉莉打电话。
Linda meets Lily.	琳达认识莉莉。
Linda helps Chris.	琳达帮助克里斯。
Linda likes Chris.	琳达喜欢克里斯。
Linda calls Chris.	琳达给克里斯打电话。
Linda meets Chris.	琳达认识克里斯。
Linda helps Nancy.	琳达帮助南希。
Linda likes Nancy.	琳达喜欢南希。
Linda calls Nancy.	琳达给南希打电话。
Linda meets Nancy.	琳达认识南希。
Linda helps Eric.	琳达帮助埃里克。
Linda likes Eric.	琳达喜欢埃里克。
Linda calls Eric.	琳达给埃里克打电话。
Linda meets Eric.	琳达认识埃里克。
Linda helps Alice.	琳达帮助爱丽丝。
Linda likes Alice.	琳达喜欢爱丽丝。
Linda calls Alice.	琳达给爱丽丝打电话。
Linda meets Alice.	琳达认识爱丽丝。
Linda helps Frank.	琳达帮助弗兰克。
Linda likes Frank.	琳达喜欢弗兰克。
Linda calls Frank.	琳达给弗兰克打电话。
Linda meets Frank.	琳达认识弗兰克。
Linda helps Julia.	琳达帮助朱莉娅。
Linda likes Julia.	琳达喜欢朱莉娅。
Linda calls Julia.	琳达给朱莉娅打电话。
Linda meets Julia.	琳达认识朱莉娅。
Robert helps Tom.	罗伯特帮助汤姆。
Robert likes Tom.	罗伯特喜欢汤姆。
Robert calls Tom.	罗伯特给汤姆打电话。
Robert meets Tom.	罗伯特认识汤姆。
Robert helps Lucy.	罗伯特帮助露西。
Robert likes Lucy.	罗伯特喜欢露西。
Robert calls Lucy.	罗伯特给露西打电话。
Robert meets Lucy.	罗伯特认识露西。
Robert helps John.	罗伯特帮助约翰。
Robert likes John.	罗伯特喜欢约翰。
Robert calls John.	罗伯特给约翰打电话。
Robert meets John.	罗伯特认识约翰。
Robert helps Mary.	罗伯特帮助玛丽。
Robert likes Mary.	罗伯特喜欢玛丽。
Robert calls Mary.	罗伯特给玛丽打电话。
Robert meets Mary.	罗伯特认识玛丽。
Robert helps David.	罗伯特帮助大卫。
Robert likes David.	罗伯特喜欢大卫。
Robert calls David.	罗伯特给大卫打电话。
Robert meets David.	罗伯特认识大卫。
Robert helps Anna.	罗伯特帮助安娜。
Robert likes Anna.	罗伯特喜欢安娜。
Robert calls Anna.	罗伯特给安娜打电话。
Robert meets Anna.	罗伯特认识安娜。
Robert helps Mike.	罗伯特帮助迈克。
Robert likes Mike.	罗伯特喜欢迈克。
Robert calls Mike.	罗伯特给迈克打电话。
Robert meets Mike.	罗伯特认识迈克。
Robert helps Emma.	罗伯特帮助艾玛。
Robert likes Emma.	罗伯特喜欢艾玛。
Robert calls Emma.	罗伯特给艾玛打电话。
Robert meets Emma.	罗伯特认识艾玛。
Robert helps Peter.	罗伯特帮助彼得。
Robert likes Peter.	罗伯特喜欢彼得。
Robert calls Peter.	罗伯特给彼得打电话。
Robert meets Peter.	罗伯特认识彼得。
Robert helps Linda.	罗伯特帮助琳达。
Robert likes Linda.	罗伯特喜欢琳达。
Robert calls Linda.	罗伯特给琳达打电话。
Robert meets Linda.	罗伯特认识琳达。
Robert helps Sophia.	罗伯特帮助索菲亚。
Robert likes Sophia.	罗伯特喜欢索菲亚。
Robert calls Sophia.	罗伯特给索菲亚打电话。
Robert meets Sophia.	罗伯特认识索菲亚。
Robert helps James.	罗伯特帮助詹姆斯。
Robert likes James.	罗伯特喜欢詹姆斯。
Robert calls James.	罗伯特给詹姆斯打电话。
Robert meets James.	罗伯特认识詹姆斯。
Robert helps Olivia.	罗伯特帮助奥利维亚。
Robert likes Olivia.	罗伯特喜欢奥利维亚。
Robert calls Olivia.	罗伯特给奥利维亚打电话。
Robert meets Olivia.	罗伯特认识奥利维亚。
Robert helps Daniel.	罗伯特帮助丹尼尔。
Robert likes Daniel.	罗伯特喜欢丹尼尔。
Robert calls Daniel.	罗伯特给丹尼尔打电话。
Robert meets Daniel.	罗伯特认识丹尼尔。
Robert helps Grace.	罗伯特帮助格蕾丝。
Robert likes Grace.	罗伯特喜欢格蕾丝。
Robert calls Grace.	罗伯特给格蕾丝打电话。
Robert meets Grace.	罗伯特认识格蕾丝。
Robert helps Henry.	罗伯特帮助亨利。
Robert likes Henry.	罗伯特喜欢亨利。
Robert calls Henry.	罗伯特给亨利打电话。
Robert meets Henry.	罗伯特认识亨利。
Robert helps Chloe.	罗伯特帮助克洛伊。
Robert likes Chloe.	罗伯特喜欢克洛伊。
Robert calls Chloe.	罗伯特给克洛伊打电话。
Robert meets Chloe.	罗伯特认识克洛伊。
Robert helps Kevin.	罗伯特帮助凯文。
Robert likes Kevin.	罗伯特喜欢凯文。
Robert calls Kevin.	罗伯特给凯文打电话。
Robert meets Kevin.	罗伯特认识凯文。
Robert helps Sarah.	罗伯特帮助莎拉。
Robert likes Sarah.	罗伯特喜欢莎拉。
Robert calls Sarah.	罗伯特给莎拉打电话。
Robert meets Sarah.	罗伯特认识莎拉。
Robert helps Brian.	罗伯特帮助布莱恩。
Robert likes Brian.	罗伯特喜欢布莱恩。
Robert calls Brian.	罗伯特给布莱恩打电话。
Robert meets Brian.	罗伯特认识布莱恩。
Robert helps Mia.	罗伯特帮助米娅。
Robert likes Mia.	罗伯特喜欢米娅。
Robert calls Mia.	罗伯特给米娅打电话。
Robert meets Mia.	罗伯特认识米娅。
Robert helps Jason.	罗伯特帮助杰森。
Robert likes Jason.	罗伯特喜欢杰森。
Robert calls Jason.	罗伯特给杰森打电话。
Robert meets Jason.	罗伯特认识杰森。
Robert helps Lily.	罗伯特帮助莉莉。
Robert likes Lily.	罗伯特喜欢莉莉。
Robert calls Lily.	罗伯特给莉莉打电话。
Robert meets Lily.	罗伯特认识莉莉。
Robert helps Chris.	罗伯特帮助克里斯。
Robert likes Chris.	罗伯特喜欢克里斯。
Robert calls Chris.	罗伯特给克里斯打电话。
Robert meets Chris.	罗伯特认识克里斯。
Robert helps Nancy.	罗伯特帮助南希。
Robert likes Nancy.	罗伯特喜欢南希。
Robert calls Nancy.	罗伯特给南希打电话。
Robert meets Nancy.	罗伯特认识南希。
Robert helps Eric.	罗伯特帮助埃里克。
Robert likes Eric.	罗伯特喜欢埃里克。
Robert calls Eric.	罗伯特给埃里克打电话。
Robert meets Eric.	罗伯特认识埃里克。
Robert helps Alice.	罗伯特帮助爱丽丝。
Robert likes Alice.	罗伯特喜欢爱丽丝。
Robert calls Alice.	罗伯特给爱丽丝打电话。
Robert meets Alice.	罗伯特认识爱丽丝。
Robert helps Frank.	罗伯特帮助弗兰克。
Robert likes Frank.	罗伯特喜欢弗兰克。
Robert calls Frank.	罗伯特给弗兰克打电话。
Robert meets Frank.	罗伯特认识弗兰克。
Robert helps Julia.	罗伯特帮助朱莉娅。
Robert likes Julia.	罗伯特喜欢朱莉娅。
Robert calls Julia.	罗伯特给朱莉娅打电话。
Robert meets Julia.	罗伯特认识朱莉娅。
Sophia helps Tom.	索菲亚帮助汤姆。
Sophia likes Tom.	索菲亚喜欢汤姆。
Sophia calls Tom.	索菲亚给汤姆打电话。
Sophia meets Tom.	索菲亚认识汤姆。
Sophia helps Lucy.	索菲亚帮助露西。
Sophia likes Lucy.	索菲亚喜欢露西。
Sophia calls Lucy.	索菲亚给露西打电话。
Sophia meets Lucy.	索菲亚认识露西。
Sophia helps John.	索菲亚帮助约翰。
Sophia likes John.	索菲亚喜欢约翰。
Sophia calls John.	索菲亚给约翰打电话。
Sophia meets John.	索菲亚认识约翰。
Sophia helps Mary.	索菲亚帮助玛丽。
Sophia likes Mary.	索菲亚喜欢玛丽。
Sophia calls Mary.	索菲亚给玛丽打电话。
Sophia meets Mary.	索菲亚认识玛丽。
Sophia helps David.	索菲亚帮助大卫。
Sophia likes David.	索菲亚喜欢大卫。
Sophia calls David.	索菲亚给大卫打电话。
Sophia meets David.	索菲亚认识大卫。
Sophia helps Anna.	索菲亚帮助安娜。
Sophia likes Anna.	索菲亚喜欢安娜。
Sophia calls Anna.	索菲亚给安娜打电话。
Sophia meets Anna.	索菲亚认识安娜。
Sophia helps Mike.	索菲亚帮助迈克。
Sophia likes Mike.	索菲亚喜欢迈克。
Sophia calls Mike.	索菲亚给迈克打电话。
Sophia meets Mike.	索菲亚认识迈克。
Sophia helps Emma.	索菲亚帮助艾玛。
Sophia likes Emma.	索菲亚喜欢艾玛。
Sophia calls Emma.	索菲亚给艾玛打电话。
Sophia meets Emma.	索菲亚认识艾玛。
Sophia helps Peter.	索菲亚帮助彼得。
Sophia likes Peter.	索菲亚喜欢彼得。
Sophia calls Peter.	索菲亚给彼得打电话。
Sophia meets Peter.	索菲亚认识彼得。
Sophia helps Linda.	索菲亚帮助琳达。
Sophia likes Linda.	索菲亚喜欢琳达。
Sophia calls Linda.	索菲亚给琳达打电话。
Sophia meets Linda.	索菲亚认识琳达。
Sophia helps Robert.	索菲亚帮助罗伯特。
Sophia likes Robert.	索菲亚喜欢罗伯特。
Sophia calls Robert.	索菲亚给罗伯特打电话。
Sophia meets Robert.	索菲亚认识罗伯特。
Sophia helps James.	索菲亚帮助詹姆斯。
Sophia likes James.	索菲亚喜欢詹姆斯。
Sophia calls James.	索菲亚给詹姆斯打电话。
Sophia meets James.	索菲亚认识詹姆斯。
Sophia helps Olivia.	索菲亚帮助奥利维亚。
Sophia likes Olivia.	索菲亚喜欢奥利维亚。
Sophia calls Olivia.	索菲亚给奥利维亚打电话。
Sophia meets Olivia.	索菲亚认识奥利维亚。
Sophia helps Daniel.	索菲亚帮助丹尼尔。
Sophia likes Daniel.	索菲亚喜欢丹尼尔。
Sophia calls Daniel.	索菲亚给丹尼尔打电话。
Sophia meets Daniel.	索菲亚认识丹尼尔。
Sophia helps Grace.	索菲亚帮助格蕾丝。
Sophia likes Grace.	索菲亚喜欢格蕾丝。
Sophia calls Grace.	索菲亚给格蕾丝打电话。
Sophia meets Grace.	索菲亚认识格蕾丝。
Sophia helps Henry.	索菲亚帮助亨利。
Sophia likes Henry.	索菲亚喜欢亨利。
Sophia calls Henry.	索菲亚给亨利打电话。
Sophia meets Henry.	索菲亚认识亨利。
Sophia helps Chloe.	索菲亚帮助克洛伊。
Sophia likes Chloe.	索菲亚喜欢克洛伊。
Sophia calls Chloe.	索菲亚给克洛伊打电话。
Sophia meets Chloe.	索菲亚认识克洛伊。
Sophia helps Kevin.	索菲亚帮助凯文。
Sophia likes Kevin.	索菲亚喜欢凯文。
Sophia calls Kevin.	索菲亚给凯文打电话。
Sophia meets Kevin.	索菲亚认识凯文。
Sophia helps Sarah.	索菲亚帮助莎拉。
Sophia likes Sarah.	索菲亚喜欢莎拉。
Sophia calls Sarah.	索菲亚给莎拉打电话。
Sophia meets Sarah.	索菲亚认识莎拉。
Sophia helps Brian.	索菲亚帮助布莱恩。
Sophia likes Brian.	索菲亚喜欢布莱恩。
Sophia calls Brian.	索菲亚给布莱恩打电话。
Sophia meets Brian.	索菲亚认识布莱恩。
Sophia helps Mia.	索菲亚帮助米娅。
Sophia likes Mia.	索菲亚喜欢米娅。
Sophia calls Mia.	索菲亚给米娅打电话。
Sophia meets Mia.	索菲亚认识米娅。
Sophia helps Jason.	索菲亚帮助杰森。
Sophia likes Jason.	索菲亚喜欢杰森。
Sophia calls Jason.	索菲亚给杰森打电话。
Sophia meets Jason.	索菲亚认识杰森。
Sophia helps Lily.	索菲亚帮助莉莉。
Sophia likes Lily.	索菲亚喜欢莉莉。
Sophia calls Lily.	索菲亚给莉莉打电话。
Sophia meets Lily.	索菲亚认识莉莉。
Sophia helps Chris.	索菲亚帮助克里斯。
Sophia likes Chris.	索菲亚喜欢克里斯。
Sophia calls Chris.	索菲亚给克里斯打电话。
Sophia meets Chris.	索菲亚认识克里斯。
Sophia helps Nancy.	索菲亚帮助南希。
Sophia likes Nancy.	索菲亚喜欢南希。
Sophia calls Nancy.	索菲亚给南希打电话。
Sophia meets Nancy.	索菲亚认识南希。
Sophia helps Eric.	索菲亚帮助埃里克。
Sophia likes Eric.	索菲亚喜欢埃里克。
Sophia calls Eric.	索菲亚给埃里克打电话。
Sophia meets Eric.	索菲亚认识埃里克。
Sophia helps Alice.	索菲亚帮助爱丽丝。
Sophia likes Alice.	索菲亚喜欢爱丽丝。
Sophia calls Alice.	索菲亚给爱丽丝打电话。
Sophia meets Alice.	索菲亚认识爱丽丝。
Sophia helps Frank.	索菲亚帮助弗兰克。
Sophia likes Frank.	索菲亚喜欢弗兰克。
Sophia calls Frank.	索菲亚给弗兰克打电话。
Sophia meets Frank.	索菲亚认识弗兰克。
Sophia helps Julia.	索菲亚帮助朱莉娅。
Sophia likes Julia.	索菲亚喜欢朱莉娅。
Sophia calls Julia.	索菲亚给朱莉娅打电话。
Sophia meets Julia.	索菲亚认识朱莉娅。
James helps Tom.	詹姆斯帮助汤姆。
James likes Tom.	詹姆斯喜欢汤姆。
James calls Tom.	詹姆斯给汤姆打电话。
James meets Tom.	詹姆斯认识汤姆。
James helps Lucy.	詹姆斯帮助露西。
James likes Lucy.	詹姆斯喜欢露西。
James calls Lucy.	詹姆斯给露西打电话。
James meets Lucy.	詹姆斯认识露西。
James helps John.	詹姆斯帮助约翰。
James likes John.	詹姆斯喜欢约翰。
James calls John.	詹姆斯给约翰打电话。
James meets John.	詹姆斯认识约翰。
James helps Mary.	詹姆斯帮助玛丽。
James likes Mary.	詹姆斯喜欢玛丽。
James calls Mary.	詹姆斯给玛丽打电话。
James meets Mary.	詹姆斯认识玛丽。
James helps David.	詹姆斯帮助大卫。
James likes David.	詹姆斯喜欢大卫。
James calls David.	詹姆斯给大卫打电话。
James meets David.	詹姆斯认识大卫。
James helps Anna.	詹姆斯帮助安娜。
James likes Anna.	詹姆斯喜欢安娜。
James calls Anna.	詹姆斯给安娜打电话。
James meets Anna.	詹姆斯认识安娜。
James helps Mike.	詹姆斯帮助迈克。
James likes Mike.	詹姆斯喜欢迈克。
James calls Mike.	詹姆斯给迈克打电话。
James meets Mike.	詹姆斯认识迈克。
James helps Emma.	詹姆斯帮助艾玛。
James likes Emma.	詹姆斯喜欢艾玛。
James calls Emma.	詹姆斯给艾玛打电话。
James meets Emma.	詹姆斯认识艾玛。
James helps Peter.	詹姆斯帮助彼得。
James likes Peter.	詹姆斯喜欢彼得。
James calls Peter.	詹姆斯给彼得打电话。
James meets Peter.	詹姆斯认识彼得。
James helps Linda.	詹姆斯帮助琳达。
James likes Linda.	詹姆斯喜欢琳达。
James calls Linda.	詹姆斯给琳达打电话。
James meets Linda.	詹姆斯认识琳达。
James helps Robert.	詹姆斯帮助罗伯特。
James likes Robert.	詹姆斯喜欢罗伯特。
James calls Robert.	詹姆斯给罗伯特打电话。
James meets Robert.	詹姆斯认识罗伯特。
James helps Sophia.	詹姆斯帮助索菲亚。
James likes Sophia.	詹姆斯喜欢索菲亚。
James calls Sophia.	詹姆斯给索菲亚打电话。
James meets Sophia.	詹姆斯认识索菲亚。
James helps Olivia.	詹姆斯帮助奥利维亚。
James likes Olivia.	詹姆斯喜欢奥利维亚。
James calls Olivia.	詹姆斯给奥利维亚打电话。
James meets Olivia.	詹姆斯认识奥利维亚。
James helps Daniel.	詹姆斯帮助丹尼尔。
James likes Daniel.	詹姆斯喜欢丹尼尔。
James calls Daniel.	詹姆斯给丹尼尔打电话。
James meets Daniel.	詹姆斯认识丹尼尔。
James helps Grace.	詹姆斯帮助格蕾丝。
James likes Grace.	詹姆斯喜欢格蕾丝。
James calls Grace.	詹姆斯给格蕾丝打电话。
James meets Grace.	詹姆斯认识格蕾丝。
James helps Henry.	詹姆斯帮助亨利。
James likes Henry.	詹姆斯喜欢亨利。
James calls Henry.	詹姆斯给亨利打电话。
James meets Henry.	詹姆斯认识亨利。
James helps Chloe.	詹姆斯帮助克洛伊。
James likes Chloe.	詹姆斯喜欢克洛伊。
James calls Chloe.	詹姆斯给克洛伊打电话。
James meets Chloe.	詹姆斯认识克洛伊。
James helps Kevin.	詹姆斯帮助凯文。
James likes Kevin.	詹姆斯喜欢凯文。
James calls Kevin.	詹姆斯给凯文打电话。
James meets Kevin.	詹姆斯认识凯文。
James helps Sarah.	詹姆斯帮助莎拉。
James likes Sarah.	詹姆斯喜欢莎拉。
James calls Sarah.	詹姆斯给莎拉打电话。
James meets Sarah.	詹姆斯认识莎拉。
James helps Brian.	詹姆斯帮助布莱恩。
James likes Brian.	詹姆斯喜欢布莱恩。
James calls Brian.	詹姆斯给布莱恩打电话。
James meets Brian.	詹姆斯认识布莱恩。
James helps Mia.	詹姆斯帮助米娅。
James likes Mia.	詹姆斯喜欢米娅。
James calls Mia.	詹姆斯给米娅打电话。
James meets Mia.	詹姆斯认识米娅。
James helps Jason.	詹姆斯帮助杰森。
James likes Jason.	詹姆斯喜欢杰森。
James calls Jason.	詹姆斯给杰森打电话。
James meets Jason.	詹姆斯认识杰森。
James helps Lily.	詹姆斯帮助莉莉。
James likes Lily.	詹姆斯喜欢莉莉。
James calls Lily.	詹姆斯给莉莉打电话。
James meets Lily.	詹姆斯认识莉莉。
James helps Chris.	詹姆斯帮助克里斯。
James likes Chris.	詹姆斯喜欢克里斯。
James calls Chris.	詹姆斯给克里斯打电话。
James meets Chris.	詹姆斯认识克里斯。
James helps Nancy.	詹姆斯帮助南希。
James likes Nancy.	詹姆斯喜欢南希。
James calls Nancy.	詹姆斯给南希打电话。
James meets Nancy.	詹姆斯认识南希。
James helps Eric.	詹姆斯帮助埃里克。
James likes Eric.	詹姆斯喜欢埃里克。
James calls Eric.	詹姆斯给埃里克打电话。
James meets Eric.	詹姆斯认识埃里克。
James helps Alice.	詹姆斯帮助爱丽丝。
James likes Alice.	詹姆斯喜欢爱丽丝。
